,steps,reward
113,96,-244.479181477106
114,112,-134.1084754336692
115,81,-147.30287142119022
116,74,-106.02035282326605
117,96,-171.9205567824734
118,100,-234.53147163116395
119,64,-74.3766860038611
120,102,-319.5059578169232
121,76,-107.4231780461965
122,75,-63.60831229127743
123,102,-327.5541963115903
124,111,-142.22678348880746
125,99,-181.86944672546036
126,67,-139.58719311776525
127,83,-189.15522075894856
128,79,-166.88057206183504
129,58,-65.49923698175576
130,62,-78.01723969410278
131,117,-100.2258763853232
132,76,-59.71290719168742
133,71,-119.02796334078448
134,65,-72.81275280471532
135,66,-31.986935343538775
136,84,-185.44871155328732
137,60,-117.39310818685549
138,89,-132.09960335833222
139,69,-87.34524844261115
140,61,-105.89261096801101
141,91,-42.14911978759028
142,137,-90.3169835017187
143,109,-129.90803430209957
144,92,-112.05883649184035
145,82,-330.5723842647899
146,71,-232.13160676625563
147,138,-188.01002999839335
148,101,-118.2914786874882
149,71,-75.26906827291157
150,96,-241.8836417368452
151,67,-90.42962406005947
152,127,-178.36644760303264
153,102,-262.1140808228341
154,86,-156.8797170066644
155,69,-73.16364941186549
156,121,-189.87887610820627
157,126,-305.1506824692297
158,77,-122.23710909856591
159,145,-242.33652737625462
160,101,-238.36807124400872
161,57,-81.37015822433523
162,77,-87.42221168644103
163,102,-132.57766484664992
164,77,-110.25410696579299
165,95,-108.42985616983607
166,105,-162.3376772447471
167,60,-103.1492012620732
168,91,-154.1214225104785
169,126,-272.66752780197976
170,125,-291.2299344226475
171,85,-241.4062709551592
172,109,-138.59428093923162
173,77,-98.7470653051598
174,95,-128.14663003191808
175,100,-188.12608669908496
176,60,-130.1696123445718
177,130,-379.24586355086944
178,59,-257.2772131594713
179,111,-413.7758971908274
180,88,-113.00170282886644
181,78,-96.4774467375449
182,76,-94.77453257353397
183,106,-268.78616034278457
184,78,-227.91312498578515
185,89,-245.35950268119458
186,107,-105.28415746830704
187,62,-98.54604293266688
188,96,-149.46308446325156
189,93,-345.34896015494553
190,79,-65.78478086538456
191,97,-151.70837258339452
192,87,-113.87531942881256
193,66,-100.8184216160092
194,93,-203.20474794541565
195,101,-117.36751550884482
196,64,-98.47632330027753
197,127,-79.84053463504469
198,102,-238.33380157325192
199,109,-202.9757410527526
200,84,-120.52797950036421
201,64,-78.57650450860858
202,73,-270.41206962945904
203,104,-223.56743568441698
204,61,-104.40053032477563
205,79,-118.23184409575137
206,65,-82.69842653240552
207,85,-155.06829198648728
208,77,-233.32391903204618
209,87,-264.93411160537914
210,64,-112.33384117583856
211,110,-287.8534612255721
212,70,-91.13835376713075
213,114,-168.5648542372332
214,67,-146.07766537819015
215,75,-39.11670064689397
216,80,-86.1741645009544
217,77,-0.7311031461901649
218,70,-97.1226311364784
219,118,-127.09766762308247
220,75,-106.58897810783508
221,60,-113.94820566289022
222,107,-158.67047779598323
223,105,-254.10665972768285
224,112,-198.98236414271997
225,95,-73.86250841693163
226,100,-263.39450864808606
227,116,-101.42313323129645
228,79,-84.37341966182075
229,72,-280.10819912808466
230,62,-56.779572584510056
231,62,-71.80956649269137
232,73,-303.1399105431012
233,83,-74.17131276671262
234,113,-258.4336358811146
235,95,-103.2080602627258
236,133,-302.90414394820596
237,80,-230.1310624259009
238,102,-532.8038012447964
239,66,-49.142099742831384
240,68,-277.23890680290646
241,66,-72.26518909029693
242,103,-130.9989698022002
243,72,-282.8702577362336
244,139,-115.41438604740341
245,84,-73.49594147750187
246,106,-201.54017597135936
247,97,-126.1494269254831
248,60,-47.230359191006
249,74,-139.13843685528303
250,148,-225.05248433824943
251,107,-154.5019839137724
252,74,-140.00397077013008
253,66,-85.71900054988404
254,121,-169.50699396676225
255,111,-330.87712397196276
256,93,-146.53934237759762
257,73,-77.52688690958676
258,91,-173.4101846040893
259,96,-91.33733938774598
260,100,-102.46844014367517
261,66,-105.32332029912183
262,89,-92.43143502926935
263,69,-86.33526902986654
264,100,-106.41465767101319
265,89,-137.4552047305916
266,102,-119.58572379999514
267,98,-103.56502260102536
268,59,-124.64358808317037
269,65,-59.572137324372136
270,62,-52.044164518934075
271,105,-276.4235064342885
272,135,-91.81368529036816
273,97,-89.31272267365375
274,91,-110.61772875524792
275,83,-112.04254197758985
276,104,-136.90604807840833
277,89,-22.10712797867002
278,93,-235.8910932506746
279,104,-87.37314493691133
280,114,-176.13436843309285
281,132,-151.05290119565097
282,97,-158.88019221652604
283,64,-90.41469021732188
284,78,-111.60068048181051
285,112,-214.27426761701275
286,151,-436.20857824512404
287,70,-78.05449630087851
288,77,-128.3182822508002
289,120,-245.95251885170364
290,62,-80.64058641085225
291,96,-16.167051187737954
292,79,-242.23341888505632
293,76,-112.19581651486716
294,127,-251.72647088905583
295,102,-101.29230637981168
296,122,-130.51964118028428
297,106,-257.5657683711196
298,100,-127.8545249921017
299,80,-84.62341652628558
300,106,-121.32028662294643
301,107,-80.42037523299715
302,99,-107.24193885735606
303,71,-297.8821354884095
304,77,-134.49140558609167
305,110,-102.86019843891022
306,75,-368.0246194649484
307,79,-110.88852718725217
308,117,-178.90607910315646
309,132,-65.69792006706624
310,89,-117.8467353004092
311,61,-97.13858219144922
312,65,22.16625762421326
313,104,-292.1745096712284
314,69,-92.542805805591
315,94,-288.16100960916157
316,66,-105.47568957681791
317,93,-111.05133376554804
318,97,-73.94020535512767
319,67,-149.6947986005015
320,105,-99.19036872583058
321,99,-75.99314200103798
322,69,-161.76130477196602
323,63,-96.61125761678574
324,65,-83.79316205223778
325,71,-94.75055728778631
326,113,-277.95015944825786
327,99,-102.08461312717658
328,106,-137.23283628646402
329,117,-176.10453080744514
330,88,-119.89991118685677
331,63,-91.77339379850478
332,66,-97.44130567457316
333,103,-82.5227955867971
334,102,-118.1369752236954
335,77,-132.46087138417755
336,83,-129.4609626799056
337,61,-134.51178508917297
338,61,-50.21002756602232
339,69,-0.17963128717184418
340,71,-99.1054341304804
341,72,-265.29195462184794
342,60,-80.5287529259482
343,61,-118.40111383213562
344,63,-107.3668726100982
345,136,-302.0669983144878
346,87,-115.60641637742403
347,97,-176.05559048789684
348,79,-123.35162624680464
349,87,-267.2259502460541
350,110,-129.2713279377195
351,95,-165.8214210491662
352,81,-106.16127530442057
353,65,-97.47129302911914
354,69,-86.48489102612125
355,80,-98.50045988247714
356,88,-138.4711851858924
357,87,-165.6012228445274
358,88,-121.58067531931732
359,100,-114.41708434051864
360,66,-108.65910019548369
361,100,-69.99129166963591
362,62,-123.9396131480058
363,63,-59.988159193340024
364,90,-164.39427477426486
365,113,-115.05713743205544
366,70,-107.14476180528696
367,97,-124.96163381472655
368,90,-278.21805452176636
369,73,-184.50385880128448
370,100,-198.22932258980458
371,90,-60.880153633849844
372,71,-115.89797902991833
373,110,-210.63944817704925
374,92,-105.02574556291249
375,88,-223.78797647040142
376,91,-109.54785778997804
377,99,-139.93199920527633
378,77,-185.31228039924372
379,125,-18.880814163819224
380,63,-79.20981783897471
381,72,-117.02898884494616
382,89,-87.68431084584006
383,89,-262.59215487125164
384,65,-152.35013502854127
385,83,-87.95380484772973
386,92,-96.09723380983571
387,127,-104.84165526059182
388,58,-61.26374490328065
389,100,-163.77889244280107
390,80,-128.87030192201547
391,94,-103.87655629109142
392,84,-106.28239209144708
393,80,-115.16092194900291
394,88,-100.23856662565528
395,61,-115.40333979754756
396,110,-174.3008024448025
397,109,-173.20217478936323
398,71,-89.13823577461304
399,107,-174.7720803043067
400,66,-106.29731593516375
401,104,-225.88105777015636
402,66,-50.597529755078995
403,94,-113.88506570552467
404,83,-358.2731299587391
405,97,-111.24039477927822
406,89,-149.72389586452528
407,95,-125.96064537831663
408,94,-169.18847428303968
409,77,-160.66454146569288
410,111,-211.8942635390145
411,62,-111.25148763604525
412,57,-72.14884865369595
413,79,-96.27972636713339
414,128,-274.3438225909378
415,83,-136.79382862748488
416,132,-240.7558118582103
417,74,-97.45301024325181
418,85,-311.0098922616394
419,87,-161.45470527981774
420,76,-68.65177369876075
421,116,-127.18744404119427
422,77,-125.37963571161839
423,87,-182.7287285698799
424,79,-113.68836072217044
425,100,-221.2722976943928
426,66,-74.08172748263222
427,75,-87.57844049534015
428,73,-207.34443161177967
429,106,-260.7682183416416
430,93,-120.95381119119234
431,125,-172.99160840597295
432,117,-237.7715245356112
433,76,-55.40735421040653
434,61,-158.64104137801826
435,112,-74.25355677187721
436,95,-257.63292758413127
437,78,-73.12694337280655
438,69,-91.57439304056561
439,83,-145.91672603926818
440,104,-344.38715222423576
441,116,-163.8312306797214
442,92,-484.0181628324131
443,122,-248.55116837218372
444,138,-479.70140314364784
445,124,-129.96768056352371
446,149,-243.44222252634597
447,105,-127.79334352720812
448,103,-327.62234725423366
449,105,-135.75579647276723
450,67,-91.96048967851866
451,103,-88.40178032911194
452,86,-124.29997308904018
453,124,-42.294513840736045
454,76,-77.3323236895087
455,68,-81.59346216756943
456,60,-101.09986523003933
457,60,-86.46437203778906
458,105,-99.29747181834496
459,87,-120.22204597282827
460,87,-125.50683119741282
461,86,-139.87164139876063
462,99,-212.2896143097979
463,87,-391.3820417116775
464,121,-143.06101516572173
465,73,-135.57896792644377
466,72,-107.39817679999584
467,63,-105.01644069491671
468,92,-118.149573936399
469,125,-123.26906781722109
470,64,-103.05528401190081
471,84,-105.39406901978572
472,82,-163.35766222014882
473,105,-331.39087921659814
474,122,-213.86532340779974
475,65,-51.02574288731472
476,88,-89.04084771734244
477,64,-89.7569136906442
478,134,-158.4669640531821
479,79,-210.8573635651838
480,74,-94.1784614868128
481,115,-436.5459566959488
482,119,-138.12049827363137
483,84,-128.47794504355008
484,71,-103.58105429308951
485,99,-119.50546221249934
486,70,-117.33073117888395
487,81,-106.81816623204298
488,69,-121.90915865455958
489,89,-88.53767194324641
490,91,-8.11258174802002
491,124,-298.6131766729529
492,93,-126.92467374193203
493,59,-106.98635908774598
494,98,-89.89899578815732
495,95,-113.33067204382328
496,122,-139.3419953273175
497,93,-155.4208528206861
498,69,14.517911375118672
499,67,-74.91201390558429
500,85,-109.98676535097636
501,104,-198.11768997928522
502,74,-112.48462172097251
503,105,-152.02582652020783
504,62,-90.34262812839631
505,83,-206.17140919497194
506,101,-111.55907947184188
507,78,-105.60780398831113
508,82,-160.76545617644365
509,129,-91.47918163519093
510,94,-121.37366337046456
511,97,-113.91973408501329
512,103,-207.4941357905243
513,118,-114.86180751820845
514,111,-132.91123957597222
515,77,-97.27269989586294
516,92,-193.92917322331095
517,93,-134.50238827580978
518,62,-80.53010980329499
519,84,-91.63163975565558
520,99,-362.30771193025714
521,111,-108.20570931837398
522,97,41.36589327234887
523,62,-71.14670265134893
524,73,-86.33932578034091
525,109,-194.14904815889054
526,83,-204.37535052791657
527,92,-119.53319929703417
528,59,-57.525277234771764
529,104,-76.74279837360967
530,133,-30.35949657618319
531,85,-142.6157991605844
532,113,-130.15492986768078
533,65,-105.43079249922552
534,129,-0.9020276124017812
535,118,-189.6372255261154
536,72,-88.44602401771063
537,75,-98.67718855674109
538,84,-265.26360003566515
539,93,-192.7690698712196
540,109,-93.59123437776654
541,71,-93.13673175391861
542,113,-159.63951939117266
543,83,-187.32574012160273
544,82,-101.98669202639991
545,66,-96.91571863828294
546,115,-101.97869895058517
547,99,-335.45243207084843
548,136,-201.57124248434212
549,106,-226.47202256621563
550,90,-112.90043382086259
551,76,-71.56208279242723
552,122,-255.42522914172181
553,105,-174.184340855311
554,130,-190.53472422549441
555,75,-103.31221386727
556,74,-125.95159339474198
557,74,-100.45012909413278
558,67,-90.05890107049223
559,92,-144.6737195435657
560,72,-84.41951391529997
561,107,-92.70889227629218
562,105,18.355782576545565
563,114,-101.43843403905149
564,102,-85.71481394069784
565,133,-102.78569090334527
566,97,-99.26799931690616
567,93,-272.60328589514677
568,133,-322.40706756930433
569,94,-94.92141951217108
570,81,-138.20757249668083
571,72,-128.42079990339596
572,62,-93.49476144090123
573,65,-71.81922367365718
574,67,-84.31987397484058
575,128,-106.70178837204423
576,123,-107.9177722643902
577,83,-212.4219918832237
578,72,-63.85779845045102
579,89,-108.38224885279973
580,57,-114.82687864973335
581,112,-104.60917933200994
582,74,-53.12488797820708
583,77,-70.72486171772624
584,74,-189.33275892554047
585,145,-170.57300553149489
586,87,-97.8497261119185
587,107,-84.78670883835284
588,93,-117.45029274857124
589,89,-68.0279947875496
590,141,-67.72977971800918
591,95,-41.41709890540385
592,129,-323.23679985530725
593,74,-108.21693188110378
594,100,-312.58115666299085
595,122,-224.56200550993853
596,66,-114.24975339145118
597,82,-97.90292569281225
598,83,-245.41148059200935
599,101,-147.07568817684967
600,71,-125.77914821628248
601,79,-112.96748708626012
602,144,-326.9654982757034
603,89,-107.7043675665232
604,79,-172.65812862457403
605,85,-120.2758209381026
606,127,-234.47505982059045
607,144,-103.55246238857141
608,108,-103.83754929259001
609,76,-130.15524080172344
610,71,-86.6495043785724
611,64,-127.99092068773822
612,68,-81.79491178748751
613,70,-103.69920869568064
614,115,-53.07023889212765
615,78,-113.57646224122303
616,114,-122.15055598686145
617,135,-90.76930096376442
618,98,-172.02301418802733
619,133,-146.19494712092424
620,87,-124.95261628313303
621,103,-194.49072869329177
622,66,-84.00263380868311
623,88,-140.97321686461572
624,108,-165.3131955306191
625,73,-115.13420896203715
626,127,-323.449813028054
627,105,-296.88911249636595
628,162,-480.7520926054535
629,65,-69.07824153719318
630,112,-188.09884098387477
631,149,-363.5742260733515
632,93,-121.89613839458325
633,97,-108.10307059098709
634,80,-72.84296731159178
635,57,-63.35788178177232
636,132,-128.58518932044095
637,73,-72.99805574237857
638,110,-202.5943581583615
639,69,-84.21566610765794
640,103,-90.1371465255992
641,110,-282.2572316173579
642,114,-78.9271325106391
643,60,-96.67236737038735
644,98,-149.13512214832127
645,87,-143.7728596866221
646,100,-105.85943228052008
647,114,-125.42734726622966
648,106,-190.31739719707878
649,92,-107.93903544281628
650,83,-104.65563614601288
651,87,-124.52991832363891
652,88,-100.08326438790112
653,59,-61.93731994121491
654,73,-122.88042414554329
655,75,-124.42039685484751
656,82,-94.0638347796517
657,88,-80.7342975571606
658,75,-105.27243907333421
659,67,-89.73052844161967
660,84,-102.34110913704512
661,106,-196.2144365585557
662,82,-132.1783502434091
663,108,-100.20440391074794
664,106,-209.00218150019742
665,63,-73.07467655844238
666,103,-87.75024327225849
667,141,-239.00362217654927
668,105,-136.51367409986818
669,74,-81.50798302823449
670,103,-177.49898232221796
671,113,-313.6257988186687
672,80,-81.67764701415084
673,96,-221.7323359687402
674,104,-74.10409377283652
675,73,-64.07862401791294
676,83,-96.96546665171545
677,65,-97.0098017786777
678,107,-119.1199014869064
679,90,-119.94697024480037
680,125,-127.34356891857436
681,68,-98.55574584744093
682,73,-125.058523789958
683,61,-129.22067901965846
684,114,-152.49880445579993
685,68,-125.82708540310239
686,73,-67.1036163471528
687,83,-105.36920483468438
688,107,-220.58595612867384
689,82,-88.10413995687038
690,109,-147.59551032192604
691,101,-371.0670665369955
692,91,-112.98920450455849
693,132,-98.23642038264794
694,128,-362.70864634659665
695,100,-192.1188616913851
696,94,-119.65253745777159
697,109,-198.7577427272949
698,114,-97.51040087231526
699,68,-50.31067701400498
700,75,-78.55101236617958
701,66,-110.25279714086822
702,118,-117.94871069244195
703,92,-107.95974220905629
704,115,-269.5801287212986
705,75,-85.36633815756132
706,77,-123.36224267844159
707,91,-95.10607247807903
708,103,-123.17171658943747
709,91,-109.79330044022015
710,62,-81.50585660439448
711,102,-48.691649256643856
712,124,-133.23728583665192
713,71,-95.0687277010682
714,63,-120.80950717345067
715,118,-340.7890892651274
716,106,-231.76948598898935
717,80,-88.43352793293116
718,80,-140.71594931722066
719,77,-106.69337478974597
720,148,-84.83279274014014
721,143,-211.1682030901925
722,85,-79.21579217925024
723,60,-75.62023986991775
724,95,-124.61813378726823
725,97,-113.94941665470272
726,80,-117.06140781593446
727,95,-90.99413130064565
728,91,-101.21491406548554
729,110,-119.9324783249105
730,79,-143.8207630121645
731,66,-126.27967151261478
732,69,-102.07300492229182
733,81,-89.35947371044604
734,72,-98.56765967443957
735,116,-316.43362931364595
736,100,-221.31131451288002
737,106,-221.73021182994796
738,100,-49.09983553334652
739,76,-85.49411968934425
740,78,-173.27321801936853
741,124,-162.76129237792105
742,90,-60.98674363980498
743,79,-108.47287779369762
744,69,-55.94040386407707
745,99,-151.2457596063157
746,73,-108.73309578652112
747,68,-65.18142069873701
748,100,-97.14903004847974
749,129,-97.94472659187913
750,78,-110.12274849452584
751,95,-124.07098108580294
752,82,-100.90415345139607
753,74,-91.44148594293665
754,61,-67.30008285153549
755,67,-90.52938052424166
756,76,-100.61323851022586
757,79,-62.59727681797676
758,75,-107.47253564931638
759,120,-235.75914713056892
760,118,-104.47027548063481
761,112,-99.44851620632318
762,125,-119.51902120883204
763,95,-85.80137149160608
764,110,-97.81318665244008
765,56,-43.660637032673115
766,100,-166.57124343501567
767,99,-162.24133060038636
768,76,-99.3924817337689
769,119,-187.50492936646697
770,146,-217.45533835594875
771,108,3.504038838256747
772,131,-140.83540921313553
773,95,-237.75257832790672
774,69,-78.79834659746473
775,64,-98.69288312002222
776,104,-112.53298320950108
777,78,-80.87072347131354
778,144,-200.92730818080457
779,61,-78.66487418967242
780,109,-100.07867179163222
781,125,-184.97039596026673
782,82,-60.74784055761443
783,88,-115.9537782895752
784,71,-99.05182740360254
785,76,-107.4799918216876
786,66,-83.4544232128157
787,72,-42.22275810242534
788,85,-100.59165230235006
789,100,-99.47339899657416
790,88,-72.82093757955543
791,71,-77.25563558189145
792,79,-133.4115802021793
793,76,-117.02237155142429
794,66,-83.82432546991222
795,141,-166.67734071862156
796,98,-160.688775509106
797,61,-83.93949452520229
798,96,-151.0695523405117
799,73,-16.186663900180108
800,72,-141.89287790254252
801,75,-60.41991242554667
802,128,-194.63023126681765
803,95,-102.26807150414578
804,65,-81.82965062122344
805,80,-79.66489063484028
806,119,-138.4046434080853
807,133,11.748832044818656
808,119,-238.85425301400545
809,109,-94.16601977145221
810,82,-62.927485817112576
811,151,-197.1447397152928
812,88,-144.27451717698702
813,70,-42.9981649329122
814,115,-328.68643290011187
815,88,-147.6026521989987
816,129,-160.78180827011016
817,95,19.04085983003847
818,62,-67.74909502043005
819,101,-203.77968605207624
820,124,-131.1965882923206
821,67,-77.92236216242809
822,106,-156.04559317649947
823,96,-96.12850001048731
824,161,-194.07358697208235
825,69,-83.30650022218427
826,58,-104.17883971632621
827,122,-83.31368695501564
828,70,-49.33221104444295
829,120,-189.49894175657118
830,98,-84.0929720360468
831,99,-66.08191576358085
832,61,-96.44361118405303
833,123,-112.79388483307062
834,132,-98.76648933125873
835,86,-142.85450877811417
836,105,-93.26963197658442
837,132,-88.55864458354546
838,132,-101.32575191052854
839,95,-143.58661449552153
840,124,-157.13438669454004
841,74,-112.68661064161817
842,119,-187.01021609760852
843,100,-372.46815699147135
844,62,-67.7586765932769
845,119,-252.7572971747428
846,79,-101.89702714204134
847,76,-68.88335543408431
848,109,-97.46379561560812
849,87,-103.43029932645786
850,71,-302.473593431876
851,66,-90.21883887084395
852,165,-300.13123265419995
853,135,-42.00352722850058
854,126,-239.6468478703999
855,113,-202.01244643393466
856,103,-77.8424324242389
857,93,-96.32421971892138
858,83,-130.47031844833586
859,116,-127.2618968381574
860,82,-106.6650575589024
861,135,-153.42361171819857
862,82,-117.88152869684245
863,88,-174.28753949522928
864,103,-126.17334774583038
865,78,-89.24566591423267
866,81,-65.89599562436395
867,76,-70.08121215139587
868,97,-80.39038754050732
869,158,-69.0810688286617
870,108,-128.26412342375198
871,76,-105.00149416627009
872,135,-157.19957476421817
873,125,-101.61720095697618
874,135,-127.35742911987303
875,132,-85.55388461397307
876,60,-84.20591666812838
877,93,-96.1750983406052
878,91,-217.70526933785547
879,120,-186.67493432867164
880,75,-101.18749166863337
881,74,-59.72903983757724
882,95,-109.59043619684961
883,101,-96.20970204079289
884,109,-255.29116539107113
885,87,-57.96693349287077
886,84,-134.22610220086395
887,81,-110.62327411700362
888,74,-68.82814167415668
889,138,-109.3122463084691
890,91,-100.3019177040259
891,103,-192.58385446015703
892,72,-89.72158510359345
893,152,-288.59344641697317
894,112,-95.06354171284384
895,64,-91.25826427147902
896,77,-427.67127299756237
897,70,-86.3130097977502
898,157,-175.8841219366268
899,86,-72.1865719545624
900,71,-82.08136528876418
901,84,-128.46492660230433
902,94,-91.8921287849371
903,126,-193.38750016390395
904,81,-35.9962708053381
905,132,-358.73387173293224
906,68,-86.26223905445133
907,124,-187.23066527511122
908,104,-109.24330138424654
909,91,-203.30351625998122
910,101,-95.73182936709102
911,91,-64.8761845188802
912,97,-105.61059941810466
913,98,-106.98552168506605
914,98,-105.40414607901353
915,100,-154.95884721389578
916,79,-75.07947052614368
917,126,-221.1380770760187
918,109,-68.42983171623786
919,155,-358.43894932228864
920,97,-61.624077345519524
921,135,-153.6066116420651
922,78,-116.73773582647969
923,96,-130.9679148403103
924,106,-125.2980482056202
925,112,-205.8991125207245
926,65,-64.32078616477718
927,100,-75.00857517623554
928,67,-80.36543507558625
929,129,-94.99746455723401
930,80,-104.51028471525389
931,109,-155.67509222702358
932,80,-85.38367261149904
933,113,-166.69309931591283
934,95,-138.14713212043407
935,157,-289.9703945421623
936,138,-97.30138412185357
937,147,-468.40894785537813
938,85,-72.41301612632792
939,71,-46.94520250376982
940,76,-63.574951814052106
941,88,-87.33858547509169
942,69,-45.93189764207122
943,84,-134.55807829085745
944,68,-63.952153893354264
945,92,-74.31513741293551
946,125,-116.4339898873489
947,81,-264.6040986907566
948,115,-236.37461398422403
949,105,-88.47056168080714
950,93,-117.7377176606271
951,115,-190.36391708527873
952,129,-0.048954113429786617
953,116,-88.09700003382704
954,77,-57.82556685173516
955,106,-121.99321152592688
956,68,-106.87583673904962
957,113,-100.7725106461883
958,97,-144.6931078837573
959,80,-105.8414649443808
960,126,-116.80466664406212
961,98,-156.7607055516348
962,130,-228.06305375211596
963,119,-101.61287372110071
964,87,-111.697165849015
965,71,-119.64944404368866
966,138,-172.8608296504471
967,91,-226.10424444417285
968,81,-82.10206762179759
969,80,-68.4992756414766
970,64,-80.97260325514993
971,127,-127.37661067915838
972,78,-75.73024378956191
973,103,-79.63844998698461
974,96,-344.2507996617481
975,154,-198.31319993582184
976,125,-49.001183944838786
977,89,-161.48368358666477
978,72,-56.72668476180206
979,140,-179.42792257291723
980,126,-104.9761994331192
981,104,-233.47180463121526
982,101,-96.3838883287563
983,137,-328.26748939911874
984,93,-112.13083091459379
985,77,-75.77895766793395
986,70,-109.74270841574038
987,104,-172.16613997458916
988,125,-118.72841331388966
989,127,-58.678681695069855
990,73,-39.663504141559386
991,63,-112.89656055681496
992,139,-188.6957416061654
993,137,-430.1368702873455
994,135,-156.14031864731302
995,133,-91.23211785793454
996,123,-43.601397498717844
997,101,-142.30256827636188
998,71,-85.91929645846595
999,111,-106.5287648683329
1000,148,-4.246219633694352
1001,88,-97.10555151397436
1002,158,-172.46004058618445
1003,96,-114.315473796001
1004,135,-116.69015052596941
1005,133,-217.02279233728734
1006,109,-106.54922306279482
1007,73,-35.90679228132467
1008,105,-77.30030337462607
1009,118,-36.11966704195591
1010,60,-65.79969582131852
1011,70,-121.26450501433513
1012,110,-234.4949707449739
1013,71,-139.9978347633679
1014,78,-98.41999266708962
1015,95,-129.97699363732363
1016,119,-191.2968573065857
1017,83,-119.17453171714942
1018,135,-153.20794682836515
1019,63,-64.37900483087381
1020,77,-41.96299607060056
1021,122,-51.06765818697914
1022,75,-112.96337401951325
1023,112,-95.0685313514671
1024,113,-210.997411291511
1025,105,-81.94167089571488
1026,137,-115.50455353840398
1027,71,-117.40473948230178
1028,126,-64.59319731448
1029,101,-263.22972613795787
1030,82,-62.9828181408904
1031,93,-57.90489706776503
1032,96,-113.03600804596715
1033,142,-225.10623633213044
1034,144,-266.7345801118068
1035,129,-137.10940461105588
1036,149,-262.99122417711317
1037,136,-38.571454483734406
1038,87,-28.40128722289309
1039,63,-91.68754317925335
1040,78,-108.4058395312772
1041,122,-129.99265536784142
1042,127,-76.27608642949241
1043,85,-82.21599813332065
1044,69,-67.74689797665059
1045,101,-171.27667621425334
1046,116,-132.64486925857537
1047,69,-58.907887690835665
1048,101,-108.26307651279876
1049,72,-78.63739847473545
1050,149,-30.193790765023493
1051,66,-81.63113144964389
1052,83,-105.06641790723883
1053,99,-126.41340950215972
1054,68,-107.18120347423071
1055,116,-185.43262801412214
1056,123,-139.91354047519258
1057,155,-168.6049634485924
1058,77,-55.90424736145379
1059,156,-94.489080430139
1060,101,-118.69144896393975
1061,113,-230.17339698330835
1062,159,-377.8960179262443
1063,119,-212.96758537867902
1064,123,-280.15195881455145
1065,120,-77.82385650221283
1066,68,-104.91775872344658
1067,83,-121.48472704932274
1068,160,-47.31558591398074
1069,141,-92.34437842015204
1070,128,-165.01081998271525
1071,130,-191.20851073190028
