,steps,reward
1071,159,-244.06865623746322
1072,116,-57.0306301166374
1073,147,-57.489371232108454
1074,113,-64.25478304044024
1075,116,-74.75682243593894
1076,106,-106.2590731181885
1077,91,-68.96777288441565
1078,180,-73.02539937293687
1079,137,-46.73594238981465
1080,96,-6.261524235611859
1081,96,-103.75227885504951
1082,91,-53.94447208143123
1083,112,-121.67806670281442
1084,133,-234.8548939119007
1085,161,-96.14772265928715
1086,82,-92.60668868047394
1087,140,-112.51459273758923
1088,241,-47.88775379250599
1089,126,-68.79628093026112
1090,89,-37.72696691435543
1091,109,-19.24746396393222
1092,144,-306.68324555546934
1093,113,-140.35904810615762
1094,127,-121.7491308377708
1095,92,-23.43538895101034
1096,136,-5.639962407502026
1097,112,-111.07837589912955
1098,131,-78.51464519692476
1099,134,-69.33173342925735
1100,90,-43.491317266949494
1101,113,-11.220397914298786
1102,114,-18.013958716056507
1103,95,-65.0861031165748
1104,177,-89.54823123431656
1105,97,-83.84213913768065
1106,128,-198.29568866825295
1107,111,-47.28021355178962
1108,144,-30.59441597098828
1109,83,-84.59794470424842
1110,199,-106.4607578717426
1111,95,-79.21327000444472
1112,94,-53.5595703026517
1113,89,-75.15893143383215
1114,155,-198.92526018644008
1115,157,-72.17484682804405
1116,87,-47.23920936519391
1117,106,-37.60536403405185
1118,98,-29.98160206942046
1119,137,-59.798428912637505
1120,218,-43.7615769675721
1121,174,-84.4066625247364
1122,120,-92.73156099788109
1123,94,-139.4446957807177
1124,205,-70.63420721778253
1125,146,-203.4212814689574
1126,153,-261.8312225588543
1127,98,-90.89528364485426
1128,105,-82.64047125548288
1129,88,-79.74993877743005
1130,90,-74.46022605216147
1131,175,-120.04425301226428
1132,92,-62.36251126448165
1133,111,-33.08018412952434
1134,116,-206.17043302878457
1135,101,-50.376495822852505
1136,152,-174.41466515266006
1137,90,-86.88402140369485
1138,223,-164.82973441074017
1139,165,-73.92469488481979
1140,133,-53.81953952815415
1141,109,-26.127755108447076
1142,150,-57.25328130474161
1143,160,-72.20523528014846
1144,129,-18.933237487317967
1145,189,-64.0792391848823
1146,115,-268.84320506177465
1147,287,-14.67000671973122
1148,83,-20.720453363171117
1149,162,-86.45980101164696
1150,133,-51.427570110289125
1151,106,-191.3710420117789
1152,92,-194.2876043091096
1153,125,-27.43600976400502
1154,121,-87.84381014957152
1155,175,-84.92205194634556
1156,91,-50.978553581540524
1157,122,-64.22790675501135
1158,450,109.65666584762518
1159,176,-33.40723171150394
1160,154,-83.80963004926257
1161,139,-107.69873027827971
1162,145,-52.22442318901506
1163,144,-50.10019458406126
1164,201,-157.59270120224417
1165,180,-76.50105311585436
1166,186,-58.7250367389591
1167,87,-78.28409060170837
1168,97,-111.14847776814544
1169,159,-49.62612871826207
1170,115,-35.12390042043671
1171,202,-81.96730406557633
1172,84,-115.2464200197209
1173,83,-34.30172934245067
1174,169,-72.02150810615458
1175,78,-49.14874193871857
1176,97,-102.75288694209361
1177,228,-93.17591785102961
1178,176,-207.25950861666962
1179,183,-193.00748354207298
1180,147,-76.8989952218937
1181,140,-112.22593655892317
1182,166,-73.85976516234487
1183,132,-17.98843220599005
1184,159,-248.8432082876681
1185,167,-198.56061667272985
1186,113,-69.38785115002199
1187,203,-72.17570069856069
1188,128,-86.04902174958708
1189,194,-206.25407424709033
1190,124,-25.598565498142023
1191,125,-148.1079775607884
1192,141,-43.16079380246129
1193,117,-39.791445899892835
1194,115,-36.72356178658047
1195,147,-25.312358179273104
1196,142,-45.668896833946455
1197,153,-95.57882210912639
1198,130,-104.00950103622675
1199,158,-47.35100898128191
1200,125,-182.26794114854368
1201,450,152.44397697952604
1202,131,-84.84648994517237
1203,142,-70.20643160401472
1204,96,-4.0905763431226205
1205,74,-55.659247565853256
1206,126,-197.8758931798798
1207,121,-113.89218598763063
1208,254,-186.2263146165228
1209,144,-72.7185758695995
1210,143,-113.83726240176607
1211,103,-93.21866031079337
1212,131,-42.95887707840896
1213,140,-139.33117814080356
1214,136,6.4874872313558
1215,165,-122.96602713247101
1216,151,-63.0354634106648
1217,167,-42.2191145889072
1218,106,-162.62299647165082
1219,149,-238.2028305759623
1220,207,-84.25586572972358
1221,125,-32.09500417725201
1222,146,-124.93808244988932
1223,127,-40.938120605622075
1224,157,-78.21475527470847
1225,114,-66.73395981306405
1226,123,-49.2021190886026
1227,102,-60.29994221577061
1228,105,-102.61805814151384
1229,123,-188.86909718895228
1230,255,-43.06465800696151
1231,106,-45.71148173573306
1232,93,-30.337060050279348
1233,135,-2.0572730816180496
1234,136,-131.07992398597165
1235,156,-108.12648325326427
1236,98,-84.9414017608198
1237,122,-22.123582076010962
1238,98,-31.932758243941123
1239,157,-40.511887361574864
1240,141,-80.41354225474032
1241,122,-97.23141775616627
1242,130,-70.16805461397782
1243,108,-80.0833606074178
1244,160,-58.09966528378378
1245,182,-51.54112022785125
1246,107,8.812338953893345
1247,105,-37.526686417961756
1248,160,-184.89494068003336
1249,117,-131.6672814338158
1250,184,-202.36970172197175
1251,170,-149.9017452489036
1252,104,-49.407278936478775
1253,187,-1.0092653099873417
1254,139,-74.35188160700311
1255,134,-50.46702562947689
1256,158,-224.5752316788225
1257,168,-41.90098075408443
1258,201,-66.96815350468698
1259,114,-76.20291943974445
1260,116,-76.96671090835562
1261,163,-124.30136573594197
1262,110,2.4299735322830998
1263,198,-117.61507995535653
1264,145,-170.863768949281
1265,112,-47.3899482246167
1266,155,-147.7818379388761
1267,209,-143.14869216595292
1268,188,-98.24994910492073
1269,156,-59.662682763954976
1270,168,-193.29220080286083
1271,168,-68.21496360148457
1272,142,-39.00681835378593
1273,123,-38.49448175037224
1274,108,-86.81285645184303
1275,176,-54.73443215085774
1276,202,-344.4151985312474
1277,125,18.70091932002451
1278,105,-9.752589804384414
1279,159,-81.69689336651801
1280,111,-52.766175959652756
1281,199,-71.52886627686557
1282,133,-7.803504098146135
1283,225,-21.723009409358426
1284,215,-235.94550043802357
1285,107,-43.53481075524736
1286,124,-92.14242975447742
1287,96,-18.04635098102746
1288,163,-93.18406321057844
1289,122,-35.46427956613424
1290,126,-36.29804592466357
1291,282,-62.23443292209516
1292,142,-54.84882390477759
1293,132,-20.391526606578296
1294,116,-51.776637264939
1295,109,-39.754548300553566
1296,101,-39.26409504045685
1297,159,14.755187858967503
1298,296,-59.248903716250304
1299,296,-186.4886051074016
1300,169,-46.44263377437698
1301,119,-123.14647875267175
1302,149,-28.530685792368985
1303,101,-26.715036139099766
1304,215,-236.9225171783055
1305,149,-73.56895393111657
1306,156,-99.66393566964823
1307,205,-100.2171744456312
1308,159,-90.5618510646543
1309,140,-87.04470610945586
1310,130,-50.513616817370476
1311,166,-55.7434064620479
1312,124,-38.14137055127424
1313,214,-20.36657763342174
1314,143,-27.79280661270856
1315,143,-42.77029293516134
1316,174,-34.44286128810957
1317,133,-40.68876067864214
1318,129,-72.23303868169103
1319,180,-46.4135269492606
1320,115,-26.454554515441572
1321,182,-92.34658873866215
1322,131,-88.72461028674574
1323,244,-79.76730791704982
1324,177,-38.38292975638316
1325,180,-50.319413492919466
1326,188,-133.76809653798932
1327,207,-128.38839675064904
1328,187,-34.32752332405518
1329,240,-229.68511039255884
1330,203,-154.23832392520376
1331,160,-71.37551904212124
1332,145,8.043939367301917
1333,229,3.763134347553404
1334,224,-79.69225871050027
1335,165,-64.0696451717358
1336,155,-213.197060596373
1337,104,-29.156560248197152
1338,170,-48.125589736753255
1339,203,0.4312822017600979
1340,178,-104.52975956667997
1341,99,-56.71519977390811
1342,296,-133.74203171551974
1343,117,-8.400507728131558
1344,109,28.873619705684803
1345,209,-188.1233512764786
1346,151,-70.46572002420459
1347,157,-47.9211464363282
1348,166,-21.248725263926985
1349,127,-106.32686669576893
1350,153,-34.26518160328135
1351,96,-26.41610042395554
1352,330,-27.57880490445561
1353,124,-47.405892192253546
1354,193,-61.01722148717862
1355,98,-5.449044189213325
1356,115,-14.764145679012415
1357,145,-36.061583891701716
1358,222,-257.92756314358735
1359,154,-20.32160619494809
1360,80,-41.43627644416567
1361,108,-119.57675656318074
1362,174,-155.05183661974507
1363,228,-81.36348134630637
1364,141,-233.59402700613862
1365,135,-50.85545208724289
1366,127,-128.33525288847733
1367,208,-244.37214377995707
1368,101,-20.052705852126152
1369,129,-41.60684833949988
1370,108,-129.19369676580249
1371,139,29.309499009411297
1372,131,-69.60969327300094
1373,109,-75.39578866442352
1374,191,-22.324834251890152
1375,180,-65.28756613230446
1376,165,-116.08672626577062
1377,139,-124.00022983899737
1378,107,-21.161158689670685
1379,200,-96.4323103187129
1380,343,-74.69213816362748
1381,251,-163.83885718311396
1382,127,-121.00180410349444
1383,188,-87.56463414774132
1384,241,-53.133912769631934
1385,152,-129.04488173755934
1386,129,-143.32688956078704
1387,155,-52.00041597561608
1388,450,172.0658345578896
1389,182,-81.0140039991103
1390,162,-73.75353635210668
1391,256,-85.58856726644181
1392,98,-51.94938274971138
1393,156,-57.09361371139859
1394,125,-39.6047017096314
1395,318,-42.14240464601384
1396,83,-36.89678128626298
1397,121,-171.9471041162406
1398,218,-229.14549091974703
1399,92,15.764858935894566
1400,107,-98.86354218418543
1401,210,-23.627112694047554
1402,87,-49.706577972123284
1403,129,-21.61798638169458
1404,86,-42.70431120686701
1405,204,-131.5259783548671
1406,220,-62.08811415407706
1407,237,-190.77952118577076
1408,153,-32.76584832753652
1409,150,-29.6585519821638
1410,124,-192.34529039289254
1411,108,-86.00719144294528
1412,109,-88.60010925786246
1413,145,-25.3377138468461
1414,86,-40.34306845640039
1415,248,-82.3509971312535
1416,173,-95.86518185935279
1417,242,-294.9122845026777
1418,179,-80.36635896411403
1419,147,-37.77267163492539
1420,151,7.64891447491334
1421,206,-15.65722330341903
1422,134,-17.83512956997957
1423,145,-37.56151637191489
1424,200,-47.67628547263138
1425,196,14.64204533896779
1426,176,-76.76059661873154
1427,237,-56.047807866310336
1428,172,-72.98269141532113
1429,144,-25.932573875504048
1430,125,-46.58451241748178
1431,133,53.14346682279265
1432,125,-34.02286979486945
1433,191,-67.76958711506921
1434,233,-28.19407230372704
1435,155,-30.619562146404533
1436,450,77.08688264886521
1437,307,-138.25346396002547
1438,214,-37.255062748641805
1439,155,-173.7812502962759
1440,143,-141.40999385995826
1441,138,-71.64260311309152
1442,179,-82.78336165284259
1443,206,-230.61808396273096
1444,105,-26.005893195616636
1445,144,42.880400184633885
1446,221,-87.72162285888145
1447,204,-42.42891931117204
1448,131,-26.455829980516754
1449,216,-40.965852942901336
1450,134,-1.1175409844050819
1451,171,-23.9553797604961
1452,249,-249.1945182516224
1453,162,-59.523966094541095
1454,228,-95.10621139499929
1455,251,-78.91388743484264
1456,236,-103.20741888713371
1457,122,-167.05108132748555
1458,136,-79.19251006899712
1459,183,-36.944784642813886
1460,200,-19.715121924009296
1461,216,-79.37625985271062
1462,131,-50.216659023999306
1463,114,-65.35226493467442
1464,143,-26.15559521809712
1465,239,-238.71430580688735
1466,216,-161.08155799955506
1467,287,-90.48972429920975
1468,109,33.53136958673443
1469,245,-34.3226944239388
1470,155,-56.32952393223648
1471,164,-20.637684283144452
1472,188,-171.99528923799278
1473,124,-16.53133377845481
1474,217,-73.32809017012451
1475,190,-21.752910853718888
1476,206,-170.06104406715207
1477,171,-20.893756762450195
1478,109,-58.84978120945437
1479,100,-37.093934542944965
1480,125,-13.768996862787276
1481,123,-18.097120144522734
1482,186,14.42206839545021
1483,138,-26.193007881395573
1484,193,-129.38506819734636
1485,199,-41.05235921763784
1486,195,-20.784539460340994
1487,139,-25.55511855336117
1488,207,-243.11530204247623
1489,220,-21.977741884512
1490,121,-20.61404156260045
1491,168,-36.84759674542334
1492,138,-21.00918846340076
1493,296,-146.6722223510329
1494,173,-38.20379125313177
1495,114,-55.371018552271494
1496,193,-179.05197390213388
1497,176,-48.834335672693385
1498,136,-48.49508426971025
1499,114,-18.603809677372666
1500,181,-30.268319226911274
1501,378,-109.83373592172866
1502,204,-105.18667042848307
1503,133,-2.010652789820284
1504,98,-76.93957243198665
1505,243,-26.736231851582858
1506,119,-31.841648388083115
1507,162,-105.2199149721138
1508,116,-50.08913587988384
1509,183,-214.03571793244106
1510,124,-27.674583697636905
1511,130,-60.721283408098905
1512,155,-29.87535358983385
1513,125,-32.73543108361105
1514,201,-55.89112683743595
1515,149,-66.90481388218353
1516,154,-47.172599347404635
1517,223,-180.43350843592813
1518,164,-110.32190524671473
1519,166,-12.874004115723523
1520,450,-11.312623524478568
1521,128,-39.91507963832184
1522,450,4.2069903169144816
1523,133,-12.994349451453814
1524,213,-21.89882144526831
1525,130,-41.44839483897803
1526,130,-15.716199872252602
1527,208,20.666795852168292
1528,146,-45.33771490869343
1529,142,-34.50474491829587
1530,168,-40.165015138489466
1531,113,-115.68692969973623
1532,88,-35.39158254914909
1533,193,-59.530306169745224
1534,129,-8.866627591628003
1535,174,-47.47160252566702
1536,161,-115.96585835982559
1537,193,25.775456293568126
1538,166,-7.3770749064208445
1539,132,-73.97797965963002
1540,297,-177.3592887075356
1541,158,13.86921785876946
1542,80,-51.21628098104236
1543,171,-32.009852008861714
1544,128,-21.965276049276113
1545,233,-37.69707647768611
1546,450,51.45627388834927
1547,179,3.673255890166402
1548,244,-43.61347204045701
1549,142,19.974023445563773
1550,152,-33.57658380845048
1551,156,-51.7629738159513
1552,153,-27.070207762482923
1553,225,-69.59967352200407
1554,110,-57.66986840679135
1555,157,-9.761889344500446
1556,142,1.0407989676686498
1557,210,-63.81510726926874
1558,116,39.980638524869306
1559,130,-20.166911486345654
1560,206,-83.06153541048732
1561,206,-30.360139361765107
1562,450,96.70790613044824
1563,215,-26.406913054880462
1564,195,-19.16652907256757
1565,249,-27.948137053179607
1566,232,-267.9055384378835
1567,229,-47.62316591362757
1568,163,-42.9248934287626
1569,323,-197.5287181677578
1570,176,-21.068566713339848
1571,157,-21.551596056451785
1572,121,-52.933886596001585
1573,171,-31.159625099917236
1574,225,-180.50238439345446
1575,95,7.941894672578115
1576,217,-4.779487745806804
1577,139,-11.074542557784
1578,450,37.250077447391675
1579,164,-7.154577851647332
1580,137,-25.037445463121486
1581,215,-48.243830957598604
1582,162,-28.586412137467903
1583,123,-14.423174181753382
1584,105,16.90094914279588
1585,157,-61.81454120233319
1586,292,-98.49427297684407
1587,137,5.433063607118811
1588,192,-33.4450145551358
1589,192,9.709038261172111
1590,217,-40.404658626516735
1591,164,48.43555272384177
1592,274,-119.33802164472212
1593,117,32.17049050277308
1594,208,-45.99529455330499
1595,236,-88.05556999754559
1596,329,6.044574306343421
1597,187,-170.81902820354313
1598,281,-226.30919178808182
1599,165,-46.904892947948596
1600,171,-18.28623982728304
1601,177,23.844499103765457
1602,154,-56.238503964881474
1603,260,-133.78864415223296
1604,216,-103.79595728011016
1605,194,-72.4215742475497
1606,177,-10.680826916708739
1607,230,-35.67469666810371
1608,153,-44.96836711067613
1609,115,-57.3722887431715
1610,93,-4.8661611378286835
1611,270,-40.29964272457734
1612,174,-44.77490250967968
1613,181,-53.83348616826666
1614,177,-128.41043997599314
1615,165,5.602174247718409
1616,134,-33.322790035658215
1617,290,-17.066677336391507
1618,167,-56.07123426142179
1619,116,35.8467994024916
1620,185,0.29542615126648286
1621,178,-225.38227280186976
1622,126,-20.40255711182175
1623,139,-11.151139749768916
1624,174,-32.00400829334987
1625,259,-111.92509419192908
1626,254,-208.78613250513274
1627,450,62.57002041393366
1628,224,-195.36220164779695
1629,231,-33.144942518300354
1630,253,-7.972218895056656
1631,126,-61.57660921698256
1632,127,-8.701136406722313
1633,231,-12.764972636102286
1634,138,-15.084373581177104
1635,206,-56.84697262091003
1636,450,90.0699287896953
1637,450,-2.7248305415856846
1638,450,54.072983398856834
1639,148,-81.4017427785527
1640,264,-168.99088120535606
1641,155,0.37839844842609693
1642,450,84.93094689614914
1643,308,-375.89617682255414
1644,141,-11.256384673497166
1645,200,-100.44867390860684
1646,289,-92.78012784312367
1647,214,-45.891171312581065
1648,201,-144.85693061338884
1649,249,-69.50294485880984
1650,241,-22.844286400781343
1651,129,-22.422862102629452
1652,334,-6.559222070885724
1653,187,-108.5284798415199
1654,450,128.1741967225381
1655,283,-93.5313934783652
1656,164,-28.3405942435177
1657,309,-101.22065767939714
1658,450,56.47421711374764
1659,126,-26.279851601678274
1660,156,9.715176988111764
1661,203,-43.966887563988536
1662,450,71.63721184011139
1663,210,-19.364924873658254
1664,154,-181.03228677741748
1665,450,72.93291730797344
1666,450,88.70099307682705
1667,187,-30.422404087291895
1668,142,-9.90176500347792
1669,246,4.057343254368888
1670,189,-220.55397355943106
1671,188,-4.320172292934771
1672,172,-24.792935977876667
1673,154,-6.774531545321267
1674,293,11.065104740639057
1675,226,-29.16964798838795
1676,204,-12.312558564784595
1677,450,-22.499701139791977
1678,162,9.977502437378405
1679,156,-1.1074889689796095
1680,155,0.5198030387591785
1681,450,90.58639860023591
1682,190,-97.40018460848187
1683,229,-51.883862081059846
1684,280,-90.5075943815449
1685,238,-7.451490852350162
1686,450,69.52066332673175
1687,261,-68.35973804726149
1688,450,88.78538328702578
1689,228,-66.66684945505298
1690,111,20.157527664480497
1691,215,-3.2585053066520118
1692,242,-70.22894505483801
1693,220,-23.528378572406936
1694,136,-18.42346363020856
1695,212,8.057904819910533
1696,195,-80.14957653074396
1697,231,-126.12737997146152
1698,275,-32.41451232306976
1699,246,-60.94855067686184
1700,118,28.919812794028815
1701,201,-164.70378530220833
1702,178,15.631464290016325
1703,120,-17.234705838314113
1704,117,-98.2297862458319
1705,112,-133.16177396187254
1706,223,-31.48052994445564
1707,188,36.30376919461722
1708,165,-178.10174281134238
1709,450,99.26187211136279
1710,227,-83.57291589137083
1711,450,110.81725194173195
1712,124,-48.11675369217407
1713,450,37.80483712513909
1714,225,-65.47326823641124
1715,140,36.68311022540328
1716,450,81.41101905325675
1717,295,-46.29253613391754
1718,177,-11.669998222312728
1719,277,-60.25743566816715
1720,450,-100.38112412018955
1721,274,20.23019724407193
1722,450,101.39962706805773
1723,153,-4.70166649482978
1724,222,-16.52400087562299
1725,247,13.716143397199971
1726,181,-164.6364125599198
1727,210,-34.26351880352837
1728,450,77.45066576440361
1729,152,-1.1324604782444254
1730,214,-288.9312640656185
1731,267,-134.50610811278358
1732,216,31.83405256947762
1733,163,-29.232345302525516
1734,216,-20.497809249068567
1735,140,-20.77119365604966
1736,450,14.959719110774246
1737,225,-101.39957716616297
1738,296,27.777232168354857
1739,450,111.88463142540114
1740,305,-27.881048322189187
1741,202,-35.541915682260665
1742,158,1.956663823836891
1743,185,0.8732507233953442
1744,227,-72.58069995651013
1745,225,9.726135789304038
1746,450,31.424152338983152
1747,227,-166.71404411843872
1748,150,-0.2882384563019258
1749,256,-77.79319055389975
1750,184,-10.87767231830604
1751,450,81.3504043196921
1752,450,84.97959653727655
1753,139,-15.729217592270672
1754,288,-67.64462895096463
1755,210,-107.05124774526672
1756,204,-54.7044647444543
1757,415,-237.19486499339914
1758,224,21.845391109959508
1759,205,-63.46242251762337
1760,227,-31.843690075185236
1761,219,-2.6901419295902116
1762,168,-45.24563732595478
1763,192,-76.58961901796378
1764,450,88.979819913713
1765,343,-117.50597346012168
1766,292,-20.066151202504983
1767,226,-13.76190466277717
1768,159,-102.88841543560784
1769,173,15.302939014551413
1770,450,104.23294705552686
1771,232,-76.0413589934895
1772,284,-65.35805289851099
1773,172,-19.858401848546748
1774,143,-6.859035189426194
1775,450,51.64201107135574
1776,153,12.362395482425697
1777,171,-10.525142311733802
1778,291,-236.56000483955899
1779,450,51.458219132958604
1780,450,75.85983561348277
1781,415,-134.843433185516
1782,192,-11.753438651918998
1783,450,99.81972228067956
1784,320,4.272975196592142
1785,450,84.9426353919912
1786,248,-135.4335010563245
1787,144,-40.91149314565564
1788,178,40.26493133635495
1789,167,6.090984904207531
1790,192,-101.146665007514
1791,216,9.027925273709926
1792,286,-23.12256263935197
1793,450,88.5887609507921
1794,450,75.04779071134992
1795,450,54.07032037318557
1796,320,-81.77431711966028
1797,133,-40.25419966651967
1798,177,49.72878848556161
1799,192,3.1609121889310927
1800,120,26.52702726537838
1801,183,7.9833547599065895
1802,450,106.41163408075124
1803,192,-21.344634833102134
1804,157,-46.89727695715969
1805,211,-29.671245847551987
1806,169,14.957866222432841
1807,377,-127.21294866093847
1808,134,-26.360147326111402
1809,196,-55.02194816353689
1810,170,11.670288464278869
1811,157,77.31227521020892
1812,173,21.06086907670148
1813,450,95.94432402854444
1814,450,95.35317380154484
1815,396,-193.34046194962002
1816,214,-119.05232932966562
1817,450,116.20685989578992
1818,387,-192.94391120570944
1819,138,-30.056432746727552
1820,197,-49.77347930914216
1821,233,-5.693603949044487
1822,450,109.7880820212291
1823,174,-7.586790219651803
1824,134,25.27900245779135
1825,113,33.45824816160339
1826,137,7.749339654755929
1827,450,90.90043876177577
1828,450,111.46459424024684
1829,153,23.73406254912696
1830,148,-1.319542080965249
1831,193,-30.601361318427422
1832,162,-37.11945226379993
1833,450,49.763840113471005
1834,205,12.07306797572707
1835,192,-1.9708161783649132
1836,155,31.36121770538557
1837,231,-53.6361226661809
1838,111,-24.40087577503857
1839,149,16.969218276029522
1840,254,5.396607895299624
1841,193,-188.1439123681124
1842,450,101.62384129147019
1843,298,-123.24138626207434
1844,450,65.52270808746479
1845,450,-13.569217560412655
1846,220,-86.31499397257397
1847,450,129.97237184580388
1848,148,9.643858896981072
1849,450,70.31655908599663
1850,450,65.6145757102368
1851,450,90.597894913724
1852,218,4.336829350478013
1853,450,52.13337942870055
1854,183,7.19124993201504
1855,182,-3.164620248832037
1856,199,-202.67563862054425
1857,187,-345.8427292602243
1858,316,-114.6248362642358
1859,139,40.789038999050774
1860,272,-94.08136085654048
1861,121,31.910769798490094
1862,196,5.129692307520855
1863,225,-56.28941171753459
1864,192,-14.711059284095413
1865,450,13.804514498221906
1866,116,-24.174195539805254
1867,450,45.99836331548502
1868,204,-20.59402061972628
1869,217,-83.553533765277
1870,169,-80.30801942820749
1871,140,13.109587093908218
1872,188,-7.022167304794451
1873,213,-3.605053714205141
1874,450,76.93137001976687
1875,195,-21.993847893743904
1876,450,128.1253478120987
1877,450,28.063484238540976
1878,194,-64.37636239428777
1879,166,11.481942759801385
1880,224,38.74030032251312
1881,450,104.4266352955589
1882,450,60.38216719215841
1883,249,-8.471293236480236
1884,220,-20.21179435982708
1885,173,-20.23091382435838
1886,356,-136.87136196499563
1887,246,27.12481506904261
1888,450,124.77064393320059
1889,152,-7.88022993509918
1890,208,-40.29904835138966
1891,220,-43.26909450054448
1892,212,-34.38672946067334
1893,208,39.76084098795479
1894,105,-31.318418674301526
1895,167,-49.257398604861066
1896,196,-0.6109842243532739
1897,203,-34.60844069442669
1898,450,39.875534868192716
1899,176,18.295164600521915
1900,200,-65.73519635982164
1901,450,62.03440561899182
1902,450,89.61786008903024
1903,450,80.05868214707988
1904,450,56.94433710363565
1905,220,1.4211344700741364
1906,259,-109.02393017910774
1907,450,2.668977100327343
1908,450,84.66954497077005
1909,450,19.13260703374833
1910,450,74.06990519041688
1911,169,-11.356166636216187
1912,257,-87.10364863229005
1913,236,-0.3113174875352769
1914,314,1.6599056809450587
1915,187,0.30441444710923804
1916,450,46.268578761616865
1917,225,6.698741760110764
1918,450,85.89988377414636
1919,450,140.82675816817024
1920,450,77.65553217622218
1921,450,107.44216978001559
1922,188,-16.732980383540465
1923,450,59.44191914391692
1924,188,-3.8771344820679445
1925,450,94.1165054483304
1926,145,-16.97445605888626
1927,192,12.687341021499407
1928,450,91.88138836385005
1929,206,-105.70760041334246
1930,450,123.11151327569502
1931,450,143.85487714356756
1932,193,-47.266634632475586
1933,450,122.99548378116766
1934,450,80.04841947335241
1935,450,69.82629504911925
1936,108,23.434200635232003
1937,205,-48.12957605142636
1938,450,52.555279156794
1939,167,15.306844725842382
1940,243,-25.42329176666344
1941,450,74.76914617969454
1942,136,17.018000703887168
1943,207,-30.931766558258985
1944,450,126.84106450102236
1945,202,25.406760634801458
1946,450,78.25322153647271
1947,450,100.66823569865241
1948,327,-119.38436565468888
1949,184,-16.77143902918219
1950,450,105.6297540894095
1951,159,-12.150127139834282
1952,202,-30.515045171356263
1953,198,-40.305611290182256
1954,139,7.1256262312849685
1955,450,149.48572752393397
1956,125,-15.077226072079554
1957,348,-89.905744914074
1958,450,142.94064888524395
1959,218,11.150883160550393
1960,450,80.74465407958454
1961,450,70.41887011373176
1962,182,26.28271238046777
1963,179,-32.75357829627676
1964,450,13.929747304967282
1965,414,-176.93523455345218
1966,272,-35.14476505174029
1967,314,-174.2882146476336
1968,450,0.02015893855752715
1969,450,126.88750691432557
1970,208,16.26705936835411
1971,179,18.680183971175623
1972,240,-228.66802920602703
1973,187,47.13652555669657
1974,141,-25.93574977186205
1975,375,-139.0174639729065
1976,138,14.097038027710255
1977,210,-51.76918669940905
1978,159,8.162676348863528
1979,207,0.41981986644302083
1980,169,-77.04780548960451
1981,263,-26.02779350085956
1982,273,-43.13408493228087
1983,450,-11.125415736657994
1984,450,57.28508803553423
1985,450,56.79497071179914
1986,428,-8.724816408593426
1987,450,72.12433393784158
1988,351,-159.26028323046899
1989,450,100.16002436106874
1990,450,84.64026098438923
1991,159,40.69784233856791
1992,132,-21.494439168107704
1993,450,28.483259270735296
1994,450,9.960845408982296
1995,148,-37.86815347319988
1996,450,73.82874204342185
1997,450,119.71567827443582
1998,116,-7.196780556924608
1999,450,117.31330509928091
2000,194,-47.05037155529517
2001,155,-14.838078090118401
2002,176,36.96717724968721
2003,450,122.2445058410804
2004,233,-116.29105057049004
2005,205,-50.102103340912365
2006,450,1.9408469109015118
2007,450,-4.15517414642553
2008,450,69.87731944718024
2009,164,-4.591099318697488
2010,450,100.99279090133048
2011,450,48.32105365742244
2012,450,-88.19804175418307
2013,450,88.91055772302568
2014,450,72.65726141583977
2015,159,9.953200395478149
2016,450,46.576200267494954
2017,450,10.824094969024282
2018,450,90.21146415754191
2019,450,123.33459359534504
2020,450,111.45607772136674
2021,232,-6.4594212350790485
2022,450,66.8310976791689
2023,450,63.961541981392465
2024,450,62.17411582806359
2025,180,18.80314193801466
2026,450,147.06892827143628
2027,215,21.107292388400708
2028,450,37.90958626481898
2029,450,72.29309858625122
2030,450,51.18784548739424
2031,216,-43.01768698186362
2032,450,98.66297565460064
2033,120,21.34329151512179
2034,219,-1.2520961813046796
2035,208,-27.43147723797621
2036,306,-231.5613950282608
2037,176,-11.776582135162855
2038,450,50.72434602569342
2039,450,121.48064002234705
2040,450,70.00439126844896
2041,202,23.498034758013418
2042,362,-185.43560328610317
2043,450,23.134693334218976
2044,243,16.666160191423003
2045,450,79.64131540642796
2046,450,78.8833044537533
2047,237,-173.0000273091115
2048,363,-65.8092597483374
2049,222,-61.0141897011165
2050,450,87.70426788076124
2051,189,-1.3789816855641135
2052,450,13.065941246249725
2053,450,64.52731078165101
2054,450,-26.69665115939604
2055,124,33.522922118893575
2056,450,-0.2336932190330363
2057,450,72.05133159486614
2058,450,70.28944103082097
2059,450,43.63314724234498
2060,450,-13.981759532418174
2061,450,112.40116397539201
2062,281,-9.008840576821711
2063,450,135.2054953642547
2064,450,124.70466046595976
2065,450,9.227867004579911
2066,450,-59.94522366654666
2067,450,131.89869471908185
2068,450,117.71124661642277
2069,110,-7.14611058030782
2070,289,-10.221348924185463
2071,223,50.90738999187778
2072,182,-45.94404037927327
2073,450,76.95562597197775
2074,235,-219.19910302480247
2075,164,-87.23293379960444
2076,268,-11.312499168710886
2077,303,-61.26944233300692
2078,450,96.50501346048671
2079,450,74.32261262741497
2080,137,-45.07272118422323
2081,450,111.17604777498319
2082,450,63.543394845751344
2083,311,-191.67804842331492
2084,183,1.6294903239594305
2085,450,63.57260412233906
2086,450,-2.4994477289513677
